USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];1.0;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.95;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.9;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.85;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.8;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.75;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.7;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.65;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.6;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.55;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.5;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.45;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.4;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.35;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.3;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.25;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.2;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.15;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.1;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.05;1.0;1.0;0.0;0.0;0.0;0.0
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;14.51;:~ value(pc9,V1).[V1@1, V1];0.0;1.0;1.0;0.0;0.0;0.0;0.0
4;2;2;3;157;53;0.8238994280497233;0.5462962786356608;0.4608134925365448;18.79;:~ value(pc1,V1).[-V1@1, V1]:~ value(pc9,V1).[V1@2, V1];1.0;2.0;0.0;1.0;0.0;0.0;0.0
