USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];1.0;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.95;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.9;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.85;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.8;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.75;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.7;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.65;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.6;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.55;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.5;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.45;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.4;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.35;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.3;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.25;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.2;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.15;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.1;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.05;1.0;1.0;0.0;0.0;0.0;0.0
3;1;1;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;19.986;:~ value(pc11,V1).[-V1@1, V1];0.0;1.0;1.0;0.0;0.0;0.0;0.0
3;2;2;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;25.657;:~ value(pc11,V1).[-V1@1, V1];1.0;1.0;1.0;0.0;0.0;0.0;0.0
3;2;2;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;25.657;:~ value(pc11,V1).[-V1@1, V1];0.95;1.0;1.0;0.0;0.0;0.0;0.0
